formalization,stopword_removal
"['itsquaileggs', 'banyak bicara', 'kamu', 'bodoh', 'banyak', 'buzzer', 'ganjar', 'yang', 'sm', 'seperti', 'buzzer', 'anies', 'sm', 'bicara', 'prestasi', 'sm', 'ngatain', 'lawan', 'tapi', 'yang', 'kamu', 'repost', 'iya', 'cm', 'anies', 'ganjar', 'cm', 'bicara', 'respect', 'lihat', 'saja', 'timeline', 'sendiri', 'jangan', 'munafik', 'kamu', 'bangkai', 'sok', 'keras', 'lagi']",itsquaileggs banyak bicara bodoh buzzer ganjar sm buzzer anies sm bicara prestasi sm ngatain lawan repost iya cm anies ganjar cm bicara respect lihat timeline munafik bangkai sok keras
"['prabusantoso', 'raindyss', 'sobat', 'anies', 'partaisocmed', 'tidak bisa', 'cek', 'sudah', 'saya', 'blokir', 'semenjak', 'dia', 'jilat', 'air', 'ludah', 'sendiri']",prabusantoso raindyss sobat anies partaisocmed tidak bisa cek blokir semenjak jilat air ludah
"['teman teman', 'fasilitas', 'di', 'ikn', 'bangun', 'tidak_cm', 'untuk', 'asn', 'doang', 'loh', 'tapi', 'iya', 'karena', 'asn', 'yang', 'pindah', 'duluan', 'pasti', 'mereka', 'yang', 'pertama', 'nikmatin', 'fasilitas', 'di', 'ikn', 'gaco', 'ginting', 'olivia', 'gempa', 'daesang', 'anies', 'molly', 'surabaya', 'ahok', 'prabowo', 'bangtan', 'debut']",teman teman fasilitas ikn bangun tidak cm asn doang loh iya asn pindah duluan nikmatin fasilitas ikn gaco ginting olivia gempa daesang anies molly surabaya ahok prabowo bangtan debut
"['prabusantoso', 'sobat', 'anies', 'partaisocmed', 'nah', 'itu', 'kok', 'masih', 'ada', 'yang', 'ngikutin', 'mereka', 'yah']",prabusantoso sobat anies partaisocmed ngikutin yah
"['sekjen', 'gerindra', 'nyata', 'anies', 'soal', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'tidak_sumber']",sekjen gerindra nyata anies prabowo tidak tahan oposisi tidak sumber
"['jadwal', 'kampanye', 'hari', 'ini', 'anies', 'hadir', 'diskusi', 'disabilitas', 'di', 'bekas']",jadwal kampanye anies hadir diskusi disabilitas bekas
"['basileatheoph', 'badut', 'madrid', 'sedang apa', 'ditakutin', 'wong', 'pas', 'kamu', 'mereka', 'tidak', 'bisa', 'apa', 'masuk', 'pas', 'mereka', 'dibubarin', 'juga', 'anies', 'tidak', 'ngebackup', 'sama', 'sekali', 'justru', 'yang', 'otak', 'ngatik', 'konstitusi', 'itu', 'yang', 'harus', 'takut', 'dan', 'tidak_pilih', 'mana', 'ada', 'yang', 'langgar', 'ham', 'pula']",basileatheoph badut madrid sedang apa ditakutin pas masuk pas dibubarin anies ngebackup otak ngatik konstitusi takut tidak pilih langgar ham
"['anfangerxyz', 'wellysusan', 'karimnas', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'bisa', 'pasti', 'isu bohong', 'ini', 'tidak_mungkin', 'presiden', 'anies', 'bikin', 'atur', 'syariah', 'di', 'indonesia', 'yang', 'penting', 'tidak_langgar', 'perintah', 'agama', 'dan', 'ijtihad', 'ulama', 'rahmat', 'bagi', 'seluruh', 'masyarakat', 'indonesia', 'solid', 'solid']",anfangerxyz wellysusan karimnas aniesbaswedan ganjarpranowo prabowo isu bohong tidak mungkin presiden anies bikin atur syariah indonesia tidak langgar perintah agama ijtihad ulama rahmat masyarakat indonesia solid solid
"['imanlagi', 'bang', 'imam', 'kapan', 'acara', 'desak', 'anies', 'ke', 'timur', 'utama', 'ke', 'papau', 'ke', 'nabire']",imanlagi bang imam acara desak anies timur utama papau nabire
"['abu', 'waras', 'pantas', 'dukung', 'fitnah', 'anies', 'terus', 'pikir', 'warga', 'land', 'pada', 'gibran', 'apa']",abu waras dukung fitnah anies pikir warga land gibran
"['ferrykoto', 'rawa', 'bps', 'statistics', 'aniesbaswedan', 'prabowo', 'makin', 'nyungseb', 'saja', 'sudah', 'akibat', 'ulah', 'si', 'rawa', 'main', 'fitnah', 'pak', 'anies']",ferrykoto rawa bps statistics aniesbaswedan prabowo nyungseb akibat ulah si rawa main fitnah anies
"['orang', 'kok', 'reaksi', 'lebih', 'benar', 'segala', 'pakta', 'pakta', 'sama', 'rizieq', 'memang', 'apa', 'sih', 'yang', 'takut', 'lama', 'anies', 'jabat', 'masalah', 'apa', 'yang', 'muncul', 'dari', 'mereka', 'saya', 'tidak_banyak', 'di', 'jakarta', 'jaman', 'itu', 'jadi', 'mungkin', 'saya', 'yang', 'tidak_paham', 'apa', 'masalah']",orang reaksi pakta pakta rizieq sih takut anies jabat muncul tidak banyak jakarta jaman tidak paham
"['xahxax', 'rizkipurnama', 'mafiawasit', 'emang', 'yang', 'bikin', 'anies']",xahxax rizkipurnama mafiawasit emang bikin anies
"['resty', 'cayah', 'prabawo', 'inti', 'anies', 'itu', 'maha', 'benar', 'apa', 'salah', 'pasti', 'ada', 'jawab', 'benar', 'sudah', 'itu', 'saja']",resty cayah prabawo inti anies maha salah
"['tamerlane', 'uyokback', 'tidak_ada', 'masalah', 'dengan', 'fakta', 'integritas', 'justru', 'banyak', 'positif', 'nya', 'pokok', 'semua', 'salah', 'anies', 'titij']",tamerlane uyokback tidak ada fakta integritas positif nya pokok salah anies titij
"['nocontextwindah', 'juragan', 'an', 'wo', 'ganjar', 'anies', 'prabowo']",nocontextwindah juragan an wo ganjar anies prabowo
"['tobatoo', 'para', 'cacing', 'sangat', 'takut', 'sama', 'pak', 'anies']",tobatoo cacing takut anies
"['dukung', 'sih', 'sbnrnya', 'tidak_masalah', 'bang', 'yang', 'masalah', 'itu', 'pakta', 'integritas', 'serta', 'isi', 'kalau', 'harus', 'dan', 'ikut', 'dukung', 'anies', 'tanpa', 'terang', 'an', 'keluar', 'pakta', 'integritas', 'cara', 'tulis', 'saya', 'yakin', 'kalau', 'ribut', 'tidak_akan', 'besar', 'sekarang']",dukung sih sbnrnya tidak masalah bang pakta integritas isi dukung anies terang an pakta integritas tulis ribut tidak akan
"['tamerlane', 'strike', 'bravo', 'kalau', 'ganjar', 'anies', 'sudah', 'pasti', 'anies', 'kalah', 'seperti', 'koalisi', 'ntu', 'suka', 'diem', 'di', 'ketek', 'kuasa', 'soal', 'awokwowkowk']",tamerlane strike bravo ganjar anies anies kalah koalisi ntu suka diem ketek kuasa awokwowkowk
"['ganjar', 'pranowo', 'tekan', 'konsep', 'negara', 'hukum', 'substansial', 'yang', 'jamin', 'sejahtera', 'umum', 'sedang', 'negara', 'hukum', 'asing', 'yang', 'muka', 'oleh', 'anies', 'baswedan', 'yang', 'jamin', 'konstitusional', 'nicky', 'fahrizal']",ganjar pranowo tekan konsep negara hukum substansial jamin sejahtera negara hukum asing muka anies baswedan jamin konstitusional nicky fahrizal
"['benar', 'anies', 'milik', 'gagas', 'yang', 'jelas', 'jelas', 'mbulet', 'dan', 'tidak_sesuai', 'data', 'tapi', 'visi', 'ubah', 'original', 'visi', 'prabowo', 'jelas', 'kopas', 'program', 'jokowi', 'visi', 'ganjar', 'sangat', 'janji', 'cepat', 'program', 'jokowi', 'untuk', 'indonesia', 'emas', 'hanya', 'dukung', 'tidak_jalan', 'dengan', 'jokowi']",anies milik gagas mbulet tidak sesuai data visi ubah original visi prabowo kopas program jokowi visi ganjar janji cepat program jokowi indonesia emas dukung tidak jalan jokowi
"['chaves', 'pak', 'anies', 'sudah', 'bilang', 'pak', 'prabowo', 'bilang', 'sendiri', 'kalau', 'oposisi', 'gk', 'bisa', 'bisnis', 'jadi', 'tolong', 'jangan', 'bawa', 'alas', 'rekonsiliasi', 'karena', 'negara', 'kita', 'gk', 'lagi', 'perang', 'hahahhaa', 'bisnis', 'cuy', 'bisnis']",chaves anies bilang prabowo bilang oposisi gk bisnis tolong bawa alas rekonsiliasi negara gk perang hahahhaa bisnis cuy bisnis
"['tahun', 'lagi', 'ganti', 'presiden', 'aamiin', 'presiden', 'anies', 'wakil', 'cak', 'imin', 'aamiin', 'maju', 'negara', 'bahagia', 'rakyat', 'nomor', 'pilih', 'kita', 'semua', 'aamiin']",ganti presiden aamiin presiden anies wakil cak imin aamiin maju negara bahagia rakyat nomor pilih aamiin
"['ekowboy', 'mas', 'anies', 'sih', 'serang', 'iya', 'tendensius', 'juara', 'retorika', 'timur', 'tidak', 'dia', 'arab']",ekowboy mas anies sih serang iya tendensius juara retorika timur arab
"['link', 'gacor', 'hari', 'ini', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'pertama', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']",link gacor gaco daesang olivia batter up views ginting gempa anies surabaya lady pilih ganjar pranowo
"['si', 'kakek', 'olympus', 'ledak', 'di', 'eyangslot', 'wd', 'juta', 'gaco', 'olivia', 'daesang', 'jungkook', 'is', 'coming', 'ginting', 'bangtan', 'debut', 'adidas', 'gempa', 'anies', 'uncrush', 'bts', 'is', 'coming']",si kakek olympus ledak eyangslot wd juta gaco olivia daesang jungkook is coming ginting bangtan debut adidas gempa anies uncrush bts is coming
"['hasbil', 'lbs', 'aniesbaswedan', 'iya', 'anies', 'mah', 'emg', 'gabakalan', 'menang', 'bang', 'saya', 'juga', 'berani', 'taruh']",hasbil lbs aniesbaswedan iya anies mah emg gabakalan menang bang berani taruh
"['sobat', 'anies', 'partaisocmed', 'nama', 'saja', 'tum', 'ketua', 'tantrum', 'jadi', 'iya', 'dukung', 'yang', 'suka', 'tantrum', 'juga']",sobat anies partaisocmed nama tum ketua tantrum iya dukung suka tantrum
"['grassroot', 'nya', 'anies', 'iya', 'ini', 'lah', 'yang', 'paling', 'make', 'sense']",grassroot nya anies iya make sense
"['herculep', 'orang', 'tres', 'gagal', 'cerna', 'papar', 'dan', 'segala', 'bentuk', 'narasi', 'ilmiyahnya', 'capres', 'cerdas', 'di', 'kampung', 'saya', 'kakek', 'umur', 'tahun', 'tidak_kenal', 'gedget', 'ketika', 'nonton', 'debat', 'langsung', 'bilang', 'pak', 'anies', 'memang', 'pintar', 'arti', 'kakek', 'kerja', 'hari', 'kebun', 'lebih', 'pintar', 'dari', 'yang', 'naik', 'mobil']",herculep orang tres gagal cerna papar bentuk narasi ilmiyahnya capres cerdas kampung kakek umur tidak kenal gedget nonton debat langsung bilang anies pintar arti kakek kerja kebun pintar mobil
"['saya', 'mau', 'kisah', 'tentang', 'bagaimana', 'nama', 'anies', 'baswedan', 'muncul', 'di', 'partai', 'nasdem', 'untuk', 'jadi', 'calon', 'presiden', 'supaya', 'singkat', 'kisah', 'mulai', 'dari', 'mei', 'saat', 'ketua', 'umum', 'nasdem', 'surya', 'paloh', 'undang', 'gubernur', 'jakarta', 'anies', 'baswedan', 'ke', 'pulau', 'tempat', 'surya', 'paloh', 'rehat', 'utas']",kisah nama anies baswedan muncul partai nasdem calon presiden singkat kisah mei ketua nasdem surya paloh undang gubernur jakarta anies baswedan pulau surya paloh rehat utas
"['memelord', 'awokwokwok', 'sangat', 'beda', 'dengan', 'realita', 'prabowo', 'emosional', 'baru', 'di', 'tnyak', 'sama', 'anies', 'kyak', 'mana', 'mau', 'mimpin', 'negara', 'kalau', 'bgtu']",memelord awokwokwok beda realita prabowo emosional tnyak anies kyak mimpin negara bgtu
"['survei', 'ipsos', 'nov', 'prabowo', 'gibran', 'lonjak', '', 'ganjar', 'mahfud', 'turun', '', '', 'amp', 'anies', 'muhaimin', 'turun', '', 'banding', 'survei', 'okto', 'ab', 'mi', '', '', 'begitu', '', 'gp', 'mmd', '', '', 'begitu', '', 'ps', 'grr', '', '', 'begitu', '', 'undecided', '', '', 'begitu', '']",survei ipsos nov prabowo gibran lonjak  ganjar mahfud turun   amp anies muhaimin turun  banding survei okto ab mi    gp mmd    ps grr    undecided   
"['abu', 'waras', 'bapak', 'saja', 'di', 'jelassin', 'logika', 'yang', 'paling', 'sederhana', 'saja', 'ma', 'pak', 'anies', 'susah', 'nangkep', 'palagi', 'tim', 'hore']",abu waras jelassin logika sederhana ma anies susah nangkep palagi tim hore
"['uyokback', 'dukung', 'sih', 'sbnrnya', 'tidak_masalah', 'bang', 'yang', 'masalah', 'itu', 'pakta', 'integritas', 'serta', 'isi', 'kalau', 'harus', 'dan', 'ikut', 'dukung', 'anies', 'tanpa', 'terang', 'an', 'keluar', 'pakta', 'integritas', 'cara', 'tulis', 'saya', 'yakin', 'kalau', 'ribut', 'tidak_akan', 'besar', 'sekarang']",uyokback dukung sih sbnrnya tidak masalah bang pakta integritas isi dukung anies terang an pakta integritas tulis ribut tidak akan
"['telah', 'pak', 'anies', 'jabat', 'apakah', 'masih', 'ada', 'persekusi', 'seperti', 'itu', 'kalau', 'ada', 'dan', 'biar', 'anda', 'hak', 'cemas', 'tapi', 'jika', 'tidak_kita', 'perlu', 'cegah', 'orang', 'yang', 'punya', 'penting', 'bisnis', 'untuk', 'kuasa']",anies jabat persekusi biar hak cemas tidak kita cegah orang bisnis kuasa
"['omygbaik', 'wellysusan', 'karimnas', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'nanti', 'fpi', 'pulang pergi', 'jadi', 'polisi', 'syariah', 'langsung', 'di', 'bawah', 'ym', 'anies', 'top']",omygbaik wellysusan karimnas aniesbaswedan ganjarpranowo prabowo fpi pulang pergi polisi syariah langsung ym anies top
"['anies', 'si', 'capres', 'tipu', 'tebar', 'janji', 'angin', 'sorgawi', 'tidak_layak', 'jadi', 'presiden', 'gaco', 'pagi', 'olivia', 'surabaya', 'pilih', 'baik', 'gpt', 'adidas', 'gempa']",anies si capres tipu tebar janji angin sorgawi tidak layak presiden gaco pagi olivia surabaya pilih gpt adidas gempa
"['hipohan', 'prabowo', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'tidak_mudah', 'paham', 'sama', 'orang', 'yang', 'kurang', 'gizi', 'sama', 'lulus', 'sd', 'kaya', 'dukung', 'nya', 'prabowo', 'cocok', 'itu', 'kasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']",hipohan prabowo anies emang data bahasa metafora tidak mudah paham orang gizi lulus sd kaya dukung nya prabowo cocok kasih program susu makan siang gratis
"['catat', 'ali', 'masinton', 'di', 'wonogiri', 'baliho', 'pragib', 'juga', 'rusak', 'kok', 'banyak', 'tapi', 'tidak_semua', 'laku', 'pasti', 'tidak_dukung', 'anies']",catat ali masinton wonogiri baliho pragib rusak tidak semua laku tidak dukung anies
"['mardigu', 'anies', 'adalah', 'didik', 'hanya', 'orang', 'bodoh', 'kerdil', 'dan', 'hina', 'yang', 'tidak_erti', 'atau', 'susah', 'erti', 'apa', 'yang', 'jelas', 'anies', 'bahkan', 'ada', 'yang', 'benci', 'dan', 'fitnah', 'hanya', 'karena', 'dia', 'cerdas', 'sesimple', 'itu', 'sih', 'hanya', 'jawab', 'apa', 'ada', 'jangan', 'baperan']",mardigu anies didik orang bodoh kerdil hina tidak erti susah erti anies benci fitnah cerdas sesimple sih baperan
"['guttebening', 'arsipaja', 'kami', 'tidak_mungkin', 'pilih', 'grup', 'whatsapp', 'emak', 'saja', 'masih', 'pada', 'benci', 'sama', 'dia', 'yang', 'bikin', 'trauma', 'itu', 'dukung', 'anies', 'yang', 'di', 'pemilihan kepala daerah', 'akhir', 'ria', 'ganyang', 'ahok', 'penggal', 'leher', 'sangat', 'bikin', 'tidak_tenang', 'makanya', 'saya', 'milih', 'golongan putih', 'tidak_rela', 'dukung', 'siapa']",guttebening arsipaja tidak mungkin pilih grup whatsapp emak benci bikin trauma dukung anies pemilihan kepala daerah ria ganyang ahok penggal leher bikin tidak tenang milih golongan putih tidak rela dukung
"['antonrz', 'andre', 'rosiade', 'betul', 'bos', 'karena', 'habis', 'nonton', 'sisi', 'yang', 'buat', 'saya', 'jadi', 'gregetan', '', 'amp', 'tidak_bisa', 'tahan', 'lagi', 'untuk', 'sampai', 'benar', 'mrk', 'jadi', 'seperti', 'itu', 'efek', 'dari', 'capresnya', 'yang', 'rasa', 'malu', 'padahal', 'awal', 'capres', 'mrk', 'yang', 'malu', 'anies', 'lebih', 'dulu', 'pantas', 'dlm', 'debat', 'capres', 'seperti', 'itu', 'olah', 'yang', 'palin', 'benar']",antonrz andre rosiade bos habis nonton sisi gregetan  amp tidak bisa tahan mrk efek capresnya malu capres mrk malu anies dlm debat capres olah palin
"['ainunnajib', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'tidak_mudah', 'paham', 'sama', 'orang', 'yang', 'kurang', 'gizi', 'sama', 'lulus', 'sd', 'kaya', 'dukung', 'nya', 'prabowo', 'cocok', 'itu', 'kasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']",ainunnajib anies emang data bahasa metafora tidak mudah paham orang gizi lulus sd kaya dukung nya prabowo cocok kasih program susu makan siang gratis
"['malejkt', 'ekowboy', 'subhanallah', 'pak', 'anies', 'mantap']",malejkt ekowboy subhanallah anies mantap
"['corruption', 'watch', 'tekan', 'bahwa', 'anies', 'baswedan', 'adalah', 'pimpin', 'yang', 'dapat', 'hadir', 'ubah', 'positif', 'lalu', 'bijak', 'bijak', 'bas', 'sejahtera', 'adisuryaef']",corruption watch tekan anies baswedan pimpin hadir ubah positif bijak bijak bas sejahtera adisuryaef
"['sobat', 'anies', 'partaisocmed', 'yang', 'bicara', 'edit', 'arti', 'tidak_nonton', 'debat', 'tsb']",sobat anies partaisocmed bicara edit arti tidak nonton debat tsb
"['ndrewstjan', 'anies', 'pernah', 'bilang', 'sama', 'rakyat', 'indonesia', 'buat', 'apa', 'musuh', 'lama', 'bisa', 'ajak', 'komunikasi', 'ajak', 'diskus', 'kenapa', 'harus', 'jadi', 'musuh', 'anies', 'rangkul', 'siapa', 'masuk', 'harus', 'dan', 'saya', 'tidak_pernah', 'lihat', 'harus', 'dikte', 'anies', 'walaupun', 'beliau', 'dukung', 'anies', 'ketika', 'pilgub', 'dki']",ndrewstjan anies bilang rakyat indonesia musuh ajak komunikasi ajak diskus musuh anies rangkul masuk tidak pernah lihat dikte anies beliau dukung anies pilgub dki
"['jindogcondom', 'balik', 'nama', 'gerindra', 'jadi', 'naik', 'karena', 'anies', 'jadi', 'gubernur', 'dki', 'kalau', 'anies', 'gamau', 'terima', 'tawar', 'prabowo', 'buat', 'usung', 'partai', 'kyaknya', 'sudah', 'nyungsep', 'itu', 'partai', 'korupsi']",jindogcondom nama gerindra anies gubernur dki anies gamau terima tawar prabowo usung partai kyaknya nyungsep partai korupsi
"['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']",aman pju polda banten pimpin aman kunjung calon presiden republik indonesia nomor urut anies baswedan muhaimin iskandar kampung lelang ikan kronjo jumat polda banten divisihumaspolri
"['untuk', 'kawan', 'ku', 'yang', 'sekarang', 'lagi', 'bantu', 'anies', 'prabowo', 'atau', 'ganjar', 'dlm', 'kapasitas', 'apa', 'pun', 'stand', 'cepat', '', 'amp', 'hold', 'your', 'ground', 'jangan', 'mundur', 'karena', 'borok', 'ny', 'capres', 'cawapres', 'kamu', 'pada', 'lagi', 'lik', 'namany', 'manusia', 'pasti', 'ada', 'salahny', 'people', 'are', 'dirty', 'ideas', 'are', 'pure', 'so', 'fight', 'for', 'their', 'ideas', 'instead']",kawan ku bantu anies prabowo ganjar dlm kapasitas stand cepat  amp hold your ground mundur borok capres cawapres lik namany manusia salahny people are dirty ideas are pure so fight for their ideas instead
"['sya', 'juga', 'dukung', 'pak', 'anies', 'tapi', 'tidak_perlu', 'lah', 'pakai', 'kata', 'ijtima', 'ulama', 'ulama', 'yang', 'dukung', 'paslon', 'lain', 'juga', 'banyak']",sya dukung anies tidak perlu pakai ijtima ulama ulama dukung paslon
"['hasbil', 'lbs', 'ini', 'beda', 'orang', 'cerdas', 'pintar', 'dan', 'punya', 'wawas', 'bangsa', 'ygluas', 'baik', 'dlm', 'dan', 'luar', 'negeri', 'pasti', 'banyak', 'lirik', 'partai', 'unyuk', 'usung', 'dan', 'tidak_lupa', 'kakek', 'pak', 'anies', 'pahlawan', 'nasional', 'kamu']",hasbil lbs beda orang cerdas pintar wawas bangsa ygluas dlm negeri lirik partai unyuk usung tidak lupa kakek anies pahlawan nasional
"['pksejahtera', 'kritik', 'jago', 'bicara', 'ini', 'betul', 'juga', 'bagus', 'buat', 'pak', 'anies', 'agar', 'jika', 'pilih', 'nanti', 'jadi', 'presiden', 'ri', 'bisa', 'jadi', 'ingat', 'agar', 'bisa', 'wujud', 'semua', 'janji', 'kampanye', 'dalam', 'wujud', 'adil', 'untuk', 'semua']",pksejahtera kritik jago bicara bagus anies pilih presiden ri wujud janji kampanye wujud adil
"['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']",aman pju polda banten pimpin aman kunjung calon presiden republik indonesia nomor urut anies baswedan muhaimin iskandar kampung lelang ikan kronjo jumat polda banten divisihumaspolri
"['argentianaa', 'garamcapkapal', 'kamu', 'menang', 'tidak_melulu', 'kak', 'curiga', 'saya', 'kamu', 'pakai', 'sugih']",argentianaa garamcapkapal menang tidak melulu kak curiga pakai sugih
"['anies', 'baswedan', 'dengan', 'dekat', 'bijak', 'yang', 'bas', 'pada', 'butuh', 'rakyat', 'jadi', 'pilih', 'yang', 'jelas', 'untuk', 'bawa', 'indonesia', 'ke', 'arah', 'yang', 'lebih', 'baik', 'adityasahr']",anies baswedan bijak bas butuh rakyat pilih bawa indonesia arah adityasahr
"['anies', 'baswedan', 'calon', 'presiden', 'yang', 'harap', 'mampu', 'jawab', 'tantang', 'nyata', 'dengan', 'program', 'program', 'inovatif', 'dan', 'sambung', 'achmad', 'nizar']",anies baswedan calon presiden harap tantang nyata program program inovatif sambung achmad nizar
"['anies', 'baswedan', 'nilai', 'bagai', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'dengan', 'fokus', 'pada', 'bijak', 'bijak', 'profesional', 'rakyat', 'adityaabagas']",anies baswedan nilai pimpin bawa ubah positif fokus bijak bijak profesional rakyat adityaabagas
"['anies', 'baswedan', 'usung', 'semangat', 'lanjut', 'dalam', 'program', 'program', 'yang', 'dapat', 'jadi', 'fondasi', 'kuat', 'untuk', 'tingkat', 'sejahtera', 'masyarakat', 'indonesia', 'adiwangsaridho']",anies baswedan usung semangat program program fondasi kuat tingkat sejahtera masyarakat indonesia adiwangsaridho
"['gatotkacagovlog', 'kikysaputrii', 'anies', 'retorika', '', 'begitu', 'planning', '', 'begitu', 'realization', 'semua', 'jalan', 'tidak_cuma', 'modal', 'citra']",gatotkacagovlog kikysaputrii anies retorika  planning  realization jalan tidak cuma modal citra
"['sobat', 'anies', 'partaisocmed', 'yang', 'bilang', 'edit', 'arti', 'tidak_nonton', 'acara', 'debat', 'nya', 'tanggal', 'jam']",sobat anies partaisocmed bilang edit arti tidak nonton acara debat nya tanggal jam
"['anies', 'baswedan', 'tidak_hanya', 'sekadar', 'figur', 'politik', 'tetapi', 'pimpin', 'yang', 'dapat', 'andal', 'dalam', 'hadap', 'bagai', 'tantang', 'bangsa', 'accvit']",anies baswedan tidak hanya figur politik pimpin andal hadap tantang bangsa accvit
"['micheladam', 'hanya', 'anies', 'yang', 'bisa', 'aminajadulu']",micheladam anies aminajadulu
"['anies', 'baswedan', 'bagai', 'pimpin', 'yang', 'bukti', 'jadi', 'alternatif', 'yang', 'tarik', 'untuk', 'ganti', 'pimpin', 'yang', 'nilai', 'kurang', 'sukses', 'adjiasep']",anies baswedan pimpin bukti alternatif tarik ganti pimpin nilai sukses adjiasep
"['si', 'fahri', 'lagi', 'gonggong', 'terus', 'di', 'cuekin', 'sama', 'anies', 'brekekek']",si fahri gonggong cuekin anies brekekek
"['shin', 'memelord', 'hahaha', 'kadrun', 'bodoh', 'prabowo', 'ganjar', 'semua', 'muslim', 'tapi', 'bedah', 'dengan', 'anies', 'dan', 'rijik', 'mrk', 'muslim', 'radikal', 'mulut', 'keluar', 'anning', 'babi', 'lonte', 'melulu']",shin memelord hahaha kadrun bodoh prabowo ganjar muslim bedah anies rijik mrk muslim radikal mulut anning babi lonte melulu
"['dalam', 'tanggap', 'masalah', 'nasional', 'anies', 'baswedan', 'tonjol', 'komitmen', 'untuk', 'beri', 'solusi', 'konkret', 'hindar', 'retorika', 'tanpa', 'tindak', 'aditya', 'aditaja']",tanggap nasional anies baswedan tonjol komitmen solusi konkret hindar retorika tindak aditya aditaja
"['hasil', 'anies', 'baswedan', 'dalam', 'program', 'program', 'sejahtera', 'jadi', 'landas', 'kuat', 'untuk', 'dapat', 'dukung', 'luas', 'dari', 'masyarakat', 'adityadimas']",hasil anies baswedan program program sejahtera landas kuat dukung luas masyarakat adityadimas
"['anies', 'baswedan', 'aku', 'bagai', 'pimpin', 'yang', 'mampu', 'kelola', 'proyek', 'proyek', 'nasional', 'dengan', 'efisiensi', 'dan', 'hasil', 'yang', 'muas', 'admiralsixfive']",anies baswedan pimpin kelola proyek proyek nasional efisiensi hasil muas admiralsixfive
"['rahmatsn', 'cair', 'ini']",rahmatsn cair
"['afifahafra', 'saya', 'tidak_paham', 'dengan', 'jawab', 'anies', 'tidak_to', 'adik', 'point', 'tanya', 'mau', 'lanjut', 'ikn', 'tinggal', 'jawab', 'iya', 'atau', 'tidak_mutermulu', 'biar', 'lihat', 'intelek', 'akhir', 'tidak_jawab']",afifahafra tidak paham anies tidak to adik point ikn tinggal iya tidak mutermulu biar lihat intelek tidak jawab
"['anies', 'adalah', 'mimpi', 'buruk', 'besar', 'bagi', 'generasi', 'bangsa', 'mari', 'satu', 'tolak', 'anies', 'gaco', 'pagi', 'olivia', 'surabaya', 'gempa', 'gemes', 'daesang', 'pilih', 'baik']",anies mimpi buruk generasi bangsa mari tolak anies gaco pagi olivia surabaya gempa gemes daesang pilih
"['banding', 'dengan', 'prabowo', 'anies', 'baswedan', 'lebih', 'andal', 'dalam', 'beri', 'solusi', 'konkret', 'hadap', 'masalah', 'masalah', 'yang', 'hadap', 'indonesia', 'adlunfiqri']",banding prabowo anies baswedan andal solusi konkret hadap hadap indonesia adlunfiqri
"['seluler', 'goib', 'stok', 'tip', 'buru']",seluler goib stok tip buru
"['anies', 'baswedan', 'bagai', 'calon', 'presiden', 'apresiasi', 'karena', 'fokus', 'pada', 'bangun', 'lumbung', 'pangan', 'daerah', 'provinsi', 'dan', 'nasional', 'atas', 'gagal', 'yang', 'jadi', 'di', 'masa', 'lalu', 'aditio']",anies baswedan calon presiden apresiasi fokus bangun lumbung pangan daerah provinsi nasional gagal aditio
"['anies', 'baswedan', 'tidak_hanya', 'tawar', 'janji', 'janji', 'kosong', 'tetapi', 'program', 'program', 'konkret', 'yang', 'dapat', 'atas', 'bagai', 'masalah', 'di', 'indonesia', 'adlamrlhf']",anies baswedan tidak hanya tawar janji janji kosong program program konkret indonesia adlamrlhf
