formalization,stopword_removal
"['emang', 'yang', 'bunuh', 'prabowo', 'kalian', 'dukung', 'sm', 'orang', 'yang', 'dukung', 'sm', 'neng', 'sebar', 'isu bohong', 'anak', 'umur', 'tahun', 'lagi', 'nonton', 'demo', 'kalian', 'tuduh', 'dukung', 'prabowo', 'tidak_malu', 'pny', 'capres', 'sebar', 'isu bohong', 'panggung', 'debat', 'dasar', 'tim', 'sumbu', 'pendek', 'tidak_pny', 'malu']",emang bunuh prabowo dukung sm orang dukung sm neng sebar isu bohong anak umur nonton demo tuduh dukung prabowo tidak malu pny capres sebar isu bohong panggung debat dasar tim sumbu pendek tidak pny malu
"['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'mas', 'gibran', 'emg', 'jiwa', 'muda', 'banget', 'karena', 'selalu', 'satset', 'kalau', 'kerja']",gibran gen gibran tweet prabowo mas gibran emg jiwa muda banget satset kerja
"['dahnilanzar', 'sejak', 'awal', 'prabowo', 'tampil', 'otentik', 'dengan', 'emosi', 'miskin', 'narasi', 'miskin', 'gagas', 'tidak_tampak', 'kesan', 'santun', 'dan', 'mau', 'dengar', 'hanya', 'tonton', 'syahwat', 'kuasa', 'yang', 'sudah', 'diubun', 'sama', 'sekali', 'tidak_ada', 'akhlak', 'puji', 'yang', 'bisa', 'bangga', 'mungkin', 'dahnil', 'nonton', 'debat', 'lain']",dahnilanzar prabowo tampil otentik emosi miskin narasi miskin gagas tidak tampak kesan santun dengar tonton syahwat kuasa diubun tidak ada akhlak puji bangga dahnil nonton debat
"['didik', 'kualitas', 'prabowo', 'gibran', 'dan', 'program', 'unggul', 'untuk', 'bangsa', 'cerdas', 'program', 'prioritaspragibs']",didik kualitas prabowo gibran program unggul bangsa cerdas program prioritaspragibs
"['esawela', 'sangat', 'inspirasi', 'lihat', 'upaya', 'prabowo', 'dan', 'gibran', 'dalam', 'rumus', 'program', 'program', 'yang', 'sentuh', 'bagai', 'aspek', 'hidup', 'masyarakat', 'program', 'prioritaspragibs']",esawela inspirasi lihat upaya prabowo gibran rumus program program sentuh aspek hidup masyarakat program prioritaspragibs
"['syafniir', 'yakin', 'pilih', 'prabowo', 'gibran', 'untuk', 'indonesia', 'maju']",syafniir pilih prabowo gibran indonesia maju
"['gyupuppiy', 'nama', 'gerinda', 'juga', 'naik', 'padahal', 'lebih', 'dari', 'th', 'yang', 'lalu', 'pasang', 'dengan', 'mega', 'olah', 'olah', 'prabowo', 'dan', 'gerindra', 'lebih', 'kecil', 'dari', 'anies', 'njirrtt']",gyupuppiy nama gerinda th pasang mega olah olah prabowo gerindra anies njirrtt
"['visi', 'matang', 'prabowo', 'dan', 'gibran', 'jadi', 'dorong', 'utama', 'dalam', 'rancang', 'program', 'program', 'unggul', 'yang', 'jadi', 'jawab', 'konkret', 'hadap', 'bangun', 'program', 'prioritaspragibs']",visi matang prabowo gibran dorong utama rancang program program unggul konkret hadap bangun program prioritaspragibs
"['tahan', 'negara', 'yang', 'unggul', 'prabowo', 'gibran', 'dan', 'visi', 'jelas', 'program', 'program', 'prioritaspragibs']",tahan negara unggul prabowo gibran visi program program prioritaspragibs
"['prabowo', 'gibran', 'suara', 'sehat', 'kualitas', 'tahan', 'negara', 'yang', 'kokoh', 'program', 'prioritaspragibs']",prabowo gibran suara sehat kualitas tahan negara kokoh program prioritaspragibs
"['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'mas', 'gibran', 'ini', 'kerja', 'sudah', 'sangat', 'bukti', 'dan', 'uji']",gibran gen gibran tweet prabowo mas gibran kerja bukti uji
"['tita', 'aniesbaswedan', 'prabowo', 'ganjarpranowo', 'terus', 'bawa', 'apa', 'bawa', 'tempat', 'ibadah', 'yang', 'tidak_banyak', 'kedai', 'mixue']",tita aniesbaswedan prabowo ganjarpranowo bawa bawa ibadah tidak banyak kedai mixue
"['prabowo', 'gibran', 'ukir', 'sejarah', 'perata', 'ekonomi', 'tingkat', 'kualitas', 'didik', 'program', 'prioritaspragibs']",prabowo gibran ukir sejarah perata ekonomi tingkat kualitas didik program prioritaspragibs
"['aryprasetyo', 'koteka', 'nakula', 'anakkolong', 'firzahusainid', 'militan', 'nkri', 'miduk', 'gunromli', 'ganjar', 'mahfud', 'ngkongroses', 'jangankan', 'prabowo', 'orang', 'satu', 'ruang', 'itu', 'pun', 'mandi', 'keringat', 'kpu', 'id', 'tidak_ada', 'perikepresidenan', 'debat', 'capres', 'suruh', 'diri', 'kaya', 'orang', 'kena', 'strap', 'depan', 'yang', 'elit', 'dikit', 'bikin', 'acara', 'masa', 'kaya', 'arena', 'sabung', 'ayam', 'kaya', 'lembaga', 'tidak_punya', 'uang', 'saja']",aryprasetyo koteka nakula anakkolong firzahusainid militan nkri miduk gunromli ganjar mahfud ngkongroses prabowo orang ruang mandi keringat kpu id tidak ada perikepresidenan debat capres suruh kaya orang kena strap elit dikit bikin acara kaya arena sabung ayam kaya lembaga tidak punya uang
"['cipta', 'adil', 'sosial', 'di', 'ekonomi', 'kreatif', 'prabowo', 'dan', 'gibran', 'kerja', 'keras', 'untuk', 'pasti', 'bahwa', 'tiap', 'individu', 'milik', 'akses', 'yang', 'adil', 'dan', 'tara', 'dalam', 'kembang', 'potensi', 'di', 'sektor', 'ekonomi', 'kreatif', 'program', 'prioritaspragibs']",cipta adil sosial ekonomi kreatif prabowo gibran kerja keras individu milik akses adil tara kembang potensi sektor ekonomi kreatif program prioritaspragibs
"['doktertifa', 'insya', 'allah', 'prabowo', 'gibran', 'menang', 'satu', 'putar']",doktertifa insya allah prabowo gibran menang putar
"['prabowo', 'gibran', 'komitmen', 'tingkat', 'sehat', 'dan', 'tahan', 'nasional', 'program', 'prioritaspragibs']",prabowo gibran komitmen tingkat sehat tahan nasional program prioritaspragibs
"['tahan', 'negara', 'yang', 'kokoh', 'prabowo', 'gibran', 'siap', 'program', 'unggul', 'program', 'prioritaspragibs']",tahan negara kokoh prabowo gibran program unggul program prioritaspragibs
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'nama', 'juga', 'yen', 'banyak', 'kata', 'kalau', 'tidak_isu bohong', 'tidak_makan', 'sama', 'seperti', 'maling', 'partai', 'cakiminow', 'kalau', 'tidak_tipu', 'iya', 'tidak_makan']",partaisocmed aniesbaswedan prabowo nama yen tidak isu bohong tidak makan maling partai cakiminow tidak tipu iya tidak makan
"['partaisocmed', 'tangkap', 'prabowo', 'masih', 'tidak_med']",partaisocmed tangkap prabowo tidak med
"['abu', 'waras', 'prabowo', 'kait', 'anggaran pendapatan dan belanja daerah', 'dki', 'yang', 'puluh', 'trilyun', 'dengan', 'mampu', 'anies', 'atas', 'polusi', 'padahal', 'masalah', 'polusi', 'jakarta', 'tidak_soal', 'uang', 'tapi', 'tentang', 'wenang', 'perintah', 'pusat', 'yang', 'stupid', 'soal', 'lingkung', 'itu', 'yang', 'harus', 'koreksi']",abu waras prabowo kait anggaran pendapatan dan belanja daerah dki puluh trilyun anies polusi polusi jakarta tidak soal uang wenang perintah pusat stupid lingkung koreksi
"['karimnas', 'nino', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'maksud', 'kolom', 'agama', 'di', 'ktp', 'harus', 'hapus']",karimnas nino aniesbaswedan ganjarpranowo prabowo maksud kolom agama ktp hapus
"['layan', 'sehat', 'yang', 'percaya', 'hasil', 'dari', 'kerjasama', 'prabowo', 'dan', 'gibran', 'program', 'prioritaspragibs']",layan sehat percaya hasil kerjasama prabowo gibran program prioritaspragibs
"['saya', 'awal', 'mau', 'all', 'masuk', 'ke', 'prabowo', 'tapi', 'gajadi', 'karena', 'jadi', 'rohingya', 'padahal', 'beliau', 'masih', 'jabat', 'bagai', 'menteri', 'tahan']",all masuk prabowo gajadi rohingya beliau jabat menteri tahan
"['dukung', 'yang', 'kuat', 'hadap', 'program', 'prabowo', 'gibran', 'adalah', 'bukti', 'nyata', 'bahwa', 'kami', 'percaya', 'pada', 'mampu', 'mereka', 'untuk', 'bawa', 'ubah', 'positif', 'bagi', 'negara', 'program', 'prioritaspragibs']",dukung kuat hadap program prabowo gibran bukti nyata percaya bawa ubah positif negara program prioritaspragibs
"['diandra', 'sari', 'partaisocmed', 'aniesbaswedan', 'prabowo', 'iya', 'padahal', 'benar', 'lho', 'si', 'prabowo', 'melet', 'melet']",diandra sari partaisocmed aniesbaswedan prabowo iya lho si prabowo melet melet
"['geloraco', 'yang', 'tidak', 'ukur', 'itu', 'janji', 'makan', 'siang', 'gratis', 'budget', 'per', 'hari', 'yakin', '', 'lebih', 'masuk', 'perut', 'prabowo', 'itu', 'nanti']",geloraco ukur janji makan siang gratis budget  masuk perut prabowo
"['richardtandi', 'arsipaja', 'gampang', 'saja', 'cara', 'mati', 'pabrik', 'batu', 'bara', 'prabowo']",richardtandi arsipaja gampang mati pabrik batu bara prabowo
"['zulkiflilubis', 'prabowo', 'gibran', 'tweet', 'aniesbaswedan', 'makanya', 'pilih', 'ganjar', 'tidak_pilij', 'pembuly']",zulkiflilubis prabowo gibran tweet aniesbaswedan pilih ganjar tidak pilij pembuly
"['sama', 'prabowo', 'gibran', 'kita', 'bangun', 'indonesia', 'yang', 'lebih', 'sejahtera', 'program', 'prioritaspragibs']",prabowo gibran bangun indonesia sejahtera program prioritaspragibs
"['kerjasama', 'prabowo', 'gibran', 'dalam', 'diplomasi', 'internasional', 'jadi', 'landas', 'kuat', 'bagi', 'hubung', 'internasional', 'yang', 'kondusif', 'program', 'prioritaspragibs']",kerjasama prabowo gibran diplomasi internasional landas kuat hubung internasional kondusif program prioritaspragibs
"['tjel', 'up', 'prabowo', 'engga']",tjel up prabowo engga
"['andre', 'rosiade', 'eh', 'kamu', 'tahu', 'tidak', 'sih', 'prabowo', 'tuh', 'pernah', 'langgar', 'ham', 'sekarang', 'mau', 'benerin', 'masalah', 'ham', 'gegana', 'banget', 'hahaha', 'bosokmangga', 'tolak', 'lupa']",andre rosiade eh sih prabowo tuh langgar ham benerin ham gegana banget hahaha bosokmangga tolak lupa
"['andre', 'rosiade', 'prabowo', 'emang', 'muter', 'muter', 'gin', 'bintangsurga', 'tolak', 'lupa']",andre rosiade prabowo emang muter muter gin bintangsurga tolak lupa
"['ajengcute', 'kamu', 'itu', 'capek', 'sendiri', 'kemarin', 'hina', 'prabowo', 'sekarang', 'niat', 'cantik', 'bisnis', 'sama', 'orang', 'seperti', 'anda', 'sangat', 'bahaya', 'lambe', 'mencla', 'mencle']",ajengcute capek kemarin hina prabowo niat cantik bisnis orang bahaya lambe mencla mencle
"['geiszchalifah', 'pak', 'prabowo', 'dengan', 'gestur', 'yang', 'seperti', 'itu', 'sangat', 'tidak_pantas', 'jadi', 'orang', 'pimpin', 'akan', 'akan', 'sepele', 'lawan', 'bicara', 'dia', 'rasa', 'kuasa', 'panggung', 'maklum', 'saja', 'sudah', 'kali', 'kali', 'nyalon', 'benar', 'saya', 'sayang', 'sama', 'pak', 'prabowo', 'tapi', 'lihat', 'laku', 'seperti', 'itu', 'jadi', 'tidak suka']",geiszchalifah prabowo gestur tidak pantas orang pimpin sepele lawan bicara kuasa panggung maklum kali kali nyalon sayang prabowo lihat laku tidak suka
"['betul', 'pak', 'edy', 'hanya', 'pak', 'prabowo', 'yang', 'tegas', 'untuk', 'lanjut', 'program', 'pak', 'jokowi']",edy prabowo program jokowi
"['prabowo', 'ingin', 'terus', 'besar', 'aset', 'dengan', 'kuasa', 'gibran', 'ingin', 'jadi', 'usaha', 'meski', 'akhir', 'banting', 'setir', 'dan', 'jadi', 'walikota', 'lanjut', 'bagai', 'cawapres']",prabowo aset kuasa gibran usaha banting setir walikota cawapres
"['bimbing', 'masyarakat', 'tuju', 'mandiri', 'pangan', 'energi', 'dan', 'air', 'prabowo', 'dan', 'gibran', 'adalah', 'teladan', 'yang', 'patut', 'ikut', 'program', 'prioritaspragibs']",bimbing masyarakat tuju mandiri pangan energi air prabowo gibran teladan patut program prioritaspragibs
"['prabowo', 'gibran', 'dan', 'langkah', 'langkah', 'strategis', 'untuk', 'indonesia', 'yang', 'bersih', 'dan', 'adil', 'program', 'prioritaspragibs']",prabowo gibran langkah langkah strategis indonesia bersih adil program prioritaspragibs
"['prabowo', 'gibran', 'pasang', 'yang', 'berani', 'lawan', 'miskin', 'program', 'prioritaspragibs']",prabowo gibran pasang berani lawan miskin program prioritaspragibs
"['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'luar', 'biasa', 'banget', 'jiwa', 'nasionalis']",mimih mei jokowi minietweets jordanmihaf bengkeldodo alextham abby mei abbynfam digifeeder raden wijaya rojeoz prabowo banget jiwa nasionalis
"['dengan', 'diplomasi', 'prabowo', 'gibran', 'hubung', 'internasional', 'dapat', 'jalin', 'harmonis', 'demi', 'stabil', 'dunia', 'program', 'prioritaspragibs']",diplomasi prabowo gibran hubung internasional jalin harmonis stabil dunia program prioritaspragibs
"['prabowo', 'dan', 'gibran', 'pilar', 'lindung', 'hak', 'hak', 'minoritas', 'agama', 'di', 'indonesia', 'program', 'prioritaspragibs']",prabowo gibran pilar lindung hak hak minoritas agama indonesia program prioritaspragibs
"['asumsico', 'nah', 'gin', 'loh', 'pak', 'prabowo', 'kalau', 'jadi', 'oposisi', 'tuh', 'tidak_bahkan', 'ikut', 'masuk']",asumsico gin loh prabowo oposisi tuh tidak bahkan masuk
"['miskin', 'tidak_takdir', 'prabowo', 'gibran', 'hadir', 'untuk', 'ubah', 'program', 'prioritaspragibs']",miskin tidak takdir prabowo gibran hadir ubah program prioritaspragibs
"['doankwarto', 'rena', 'gilir', 'pak', 'prabowo', 'yang', 'menang']",doankwarto rena gilir prabowo menang
"['abai', 'langgar', 'etik', 'paman', 'mk', 'prabowo', 'capres', 'opportunist']",abai langgar etik paman mk prabowo capres opportunist
"['reformasi', 'politik', 'hukum', 'dan', 'birokrasi', 'prabowo', 'gibran', 'ubah', 'untuk', 'maju', 'program', 'prioritaspragibs']",reformasi politik hukum birokrasi prabowo gibran ubah maju program prioritaspragibs
"['gank', 'of', 'petojo', 'prabowo', 'karena', 'beliau', 'sangat', 'ambisi', 'jadi', 'presiden', 'indonesia', 'tidak_rela', 'akan', 'kekal', 'untuk', 'ke', 'xnya']",gank of petojo prabowo beliau ambisi presiden indonesia tidak rela kekal xnya
"['hmahhastut', 'dulu', 'memang', 'keluarga', 'kami', 'prabowo', 'tulen', 'tapi', 'sekarang', 'anis', 'baik']",hmahhastut keluarga prabowo tulen anis
"['hariqosatria', 'dahnilanzar', 'perata', 'apa', 'bilang', 'saja', 'sana', 'banyak', 'proyek', 'nya', 'jokowi', 'dan', 'prabowo', 'cuaks', 'luh']",hariqosatria dahnilanzar perata bilang proyek nya jokowi prabowo cuaks luh
"['ok', 'ikuti', 'mah', 'nomor', 'satu', 'tapi', 'pilih', 'presiden', 'tetep', 'tidak_goyah', 'pak', 'prabowo', 'nomor', 'saja', 'salam', 'siang', 'jelang', 'jum', 'at', 'dari', 'cinta', 'mas', 'gibran', 'tweet']",ok ikuti mah nomor pilih presiden tetep tidak goyah prabowo nomor salam siang jelang jum at cinta mas gibran tweet
"['great', 'fleet', 'anies', 'tidak_tolak', 'memang', 'ada', 'gera', 'ini', 'karena', 'jokowi', 'prabowo', 'juga', 'literally', 'tidak_ada', 'yang', 'berani', 'larang', 'juga', 'karena', 'memang', 'massa', 'sedang', 'gusar', 'tapi', 'jelas', 'anies', 'tidak_inisiator', 'dan', 'dalang', 'tidak_nge', 'encourage', 'juga', 'tidak_libat', 'di', 'jadi', 'sama', 'sekali']",great fleet anies tidak tolak gera jokowi prabowo literally tidak ada berani larang massa gusar anies tidak inisiator dalang tidak nge encourage tidak libat
"['tjel', 'up', 'prabowo', 'paloh', 'tidak_jabat', 'negara', 'bung']",tjel up prabowo paloh tidak jabat negara
"['nyaiibubu', 'partaisocmed', 'aniesbaswedan', 'prabowo', 'maaf', 'bos', 'tidak_edit', 'dari', 'kompas', 'juga', 'ada', 'begitu', 'kok', 'apakah', 'turut', 'postingan', 'kompas', 'edit', 'juga', 'bosque']",nyaiibubu partaisocmed aniesbaswedan prabowo maaf bos tidak edit kompas postingan kompas edit bosque
"['satrio', 'tone', 'mardigu', 'pak', 'prabowo', 'pernah', 'usung', 'anies', 'tapi', 'dia', 'ungkit', 'itu', 'debat', 'terus', 'di', 'bakas', 'pak', 'anies', 'salah', 'mana', 'ingat', 'gerindra', 'juga', 'terima', 'banyak', 'manfaat', 'sat', 'dukung', 'anies']",satrio tone mardigu prabowo usung anies ungkit debat bakas anies salah gerindra terima manfaat sat dukung anies
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'tambah', 'mantap', 'pilih', 'nomor']",partaisocmed aniesbaswedan prabowo mantap pilih nomor
"['kimberley', 'jika', 'pak', 'anies', 'tugas', 'nya', 'pak', 'surya', 'lantas', 'yang', 'tidak_level', 'tuh', 'jongos', 'nya', 'prabowo', 'iya', 'kakak']",kimberley anies tugas nya surya lantas tidak level tuh jongos nya prabowo iya kakak
"['sama', 'prabowo', 'gibran', 'indonesia', 'akan', 'jadi', 'negara', 'yang', 'mandiri', 'dalam', 'hal', 'energi', 'air', 'dan', 'pangan', 'program', 'prioritaspragibs']",prabowo gibran indonesia negara mandiri energi air pangan program prioritaspragibs
"['prabowo', 'nilai', 'sangat', 'santai', 'dan', 'sangat', 'tenang', 'tidak_lihat', 'gugup', 'sama', 'sekali', 'bahkan', 'beberapa', 'kali', 'ia', 'justru', 'hasil', 'cair', 'suasana', 'dengan', 'jokes', 'nya', 'dan', 'gaya', 'silat', 'lucu', 'pasca', 'jawab', 'tanya', 'anies', 'yang', 'lalu', 'ikut', 'riuh', 'tawa', 'tonton', 'pimpin', 'tegas']",prabowo nilai santai tenang tidak lihat gugup kali hasil cair suasana jokes nya gaya silat lucu pasca anies riuh tawa tonton pimpin
"['rumah', 'murah', 'dan', 'fondasi', 'masyarakat', 'yang', 'daya', 'prioritas', 'utama', 'prabowo', 'dan', 'gibran', 'dalam', 'bangun', 'bangsa', 'program', 'prioritaspragibs']",rumah murah fondasi masyarakat daya prioritas utama prabowo gibran bangun bangsa program prioritaspragibs
"['prabowo', 'dan', 'gibran', 'madu', 'inovasi', 'dan', 'dedikasi', 'dalam', 'upaya', 'cipta', 'layan', 'sehat', 'yang', 'penuh', 'standar', 'tinggi', 'program', 'prioritaspragibs']",prabowo gibran madu inovasi dedikasi upaya cipta layan sehat penuh standar program prioritaspragibs
"['andre', 'rosiade', 'jelas', 'dan', 'tegas', 'pak', 'prabowo', 'sampai', 'tahun', 'tidak_kuasa', 'bisnis', 'macet', 'tidak_dapat', 'kredit', 'tuju', 'pak', 'prabowo', 'kuasa', 'demi', 'bisnis']",andre rosiade prabowo tidak kuasa bisnis macet tidak dapat kredit tuju prabowo kuasa bisnis
"['lingkung', 'sehat', 'prabowo', 'gibran', 'dan', 'program', 'prioritas', 'untuk', 'indonesia', 'sejahtera', 'program', 'prioritaspragibs']",lingkung sehat prabowo gibran program prioritas indonesia sejahtera program prioritaspragibs
"['pamungkas', 'jra', 'fertilizer', 'anginsore', 'faridaindria', 'tunggang', 'isu', 'ham', 'untuk', 'penting', 'politik', 'emg', 'brengsek', 'sih', 'apalagi', 'prabowo', 'belum', 'pernah', 'seret', 'ke', 'adil', 'tahun', 'itu', 'terlalu', 'chaos', 'bisa', 'saja', 'ada', 'fakta', 'lain', 'yang', 'buat', 'perintah', 'takut', 'jika', 'nyata', 'beda']",pamungkas jra fertilizer anginsore faridaindria tunggang isu ham politik emg brengsek sih prabowo seret adil chaos fakta perintah takut nyata beda
"['program', 'program', 'unggul', 'prabowo', 'dan', 'gibran', 'jadi', 'langkah', 'krusial', 'dalam', 'jawab', 'tantang', 'bangun', 'di', 'era', 'yang', 'terus', 'kembang', 'program', 'prioritaspragibs']",program program unggul prabowo gibran langkah krusial tantang bangun era kembang program prioritaspragibs
"['prabowo', 'gibran', 'tidak_hanya', 'janji', 'tapi', 'bukti', 'dengan', 'kerja', 'baik', 'program', 'prioritaspragibs']",prabowo gibran tidak hanya janji bukti kerja program prioritaspragibs
"['masa', 'depan', 'indonesia', 'rang', 'oleh', 'prestasi', 'luar', 'biasa', 'prabowo', 'gibran', 'program', 'prioritaspragibs']",indonesia rang prestasi prabowo gibran program prioritaspragibs
"['yulianidiya', 'prabowo', 'gibran', 'punya', 'cara', 'asik', 'buat', 'dapetin', 'hati', 'pilih', 'bimbang', 'dekade']",yulianidiya prabowo gibran asik dapetin hati pilih bimbang dekade
"['didik', 'unggul', 'prabowo', 'gibran', 'dan', 'program', 'rencana', 'untuk', 'masa', 'depan', 'program', 'prioritaspragibs']",didik unggul prabowo gibran program rencana program prioritaspragibs
"['kompascom', 'memang', 'tidak_mudah', 'sekarang', 'masyarakat', 'mau', 'tahu', 'apa', 'gagas', 'ide', 'konsep', 'yang', 'ada', 'dalam', 'pikir', 'untuk', 'selesai', 'masalah', 'tsb', 'cc', 'prabowo']",kompascom tidak mudah masyarakat gagas ide konsep pikir selesai tsb cc prabowo
"['visi', 'prabowo', 'gibran', 'bawa', 'harap', 'baru', 'bagi', 'indonesia', 'dalam', 'cipta', 'sumber', 'daya', 'yang', 'limpah', 'program', 'prioritaspragibs']",visi prabowo gibran bawa harap indonesia cipta sumber daya limpah program prioritaspragibs
"['supersaiyaindo', 'ch', 'chotimah', 'benar', 'akan', 'selalu', 'ada', 'tapi', 'jika', 'anda', 'mau', 'runut', 'kembali', 'kata', 'gibran', 'yang', 'kata', 'banding', 'lurus', 'dengan', 'tum', 'tentu', 'wajar', 'juga', 'dong', 'di', 'cap', 'khianat', 'oleh', 'pdip', 'kan', 'dan', 'prabowo', 'pernah', 'izin', 'ke', 'pdip', 'makanya', 'benar', 'anda', 'tidak_dasar']",supersaiyaindo ch chotimah runut gibran banding lurus tum wajar cap khianat pdip prabowo izin pdip tidak dasar
"['prabowo', 'gibran', 'komitmen', 'untuk', 'optimal', 'potensi', 'industri', 'dalam', 'negeri', 'lalu', 'program', 'hilir', 'dan', 'industrialisasi', 'yang', 'bas', 'teknologi', 'program', 'prioritaspragibs']",prabowo gibran komitmen optimal potensi industri negeri program hilir industrialisasi bas teknologi program prioritaspragibs
"['program', 'program', 'prabowo', 'gibran', 'jembatan', 'tuju', 'maju', 'tanpa', 'batas', 'program', 'prioritaspragibs']",program program prabowo gibran jembatan tuju maju batas program prioritaspragibs
