created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleansing,remove_emojis,case_folding,tokenizing,stemming_list,stemming,negation,formalization,stopword_list,stopword_removal
Fri Dec 15 04:00:03 +0000 2023,1735510001203175701,"@PartaiSocmed Kalo dibalik tanya, pak Prabowo bagaimana tanggapan anda terhadap Anies.  Dia jawab, sorry ni ye (asumsi) awokwokwok",0,0,0,0,in,1582533088864833537,1735478473341509874,hha_be,https://twitter.com/hha_be/status/1735510001203175701,PartaiSocmed Kalo dibalik tanya  pak Prabowo bagaimana tanggapan anda terhadap Anies Dia jawab  sorry ni ye  asumsi  awokwokwok,PartaiSocmed Kalo dibalik tanya  pak Prabowo bagaimana tanggapan anda terhadap Anies   Dia jawab  sorry ni ye  asumsi  awokwokwok,partaisocmed kalo dibalik tanya  pak prabowo bagaimana tanggapan anda terhadap anies dia jawab  sorry ni ye  asumsi  awokwokwok,"['partaisocmed', 'kalo', 'dibalik', 'tanya', 'pak', 'prabowo', 'bagaimana', 'tanggapan', 'anda', 'terhadap', 'anies', 'dia', 'jawab', 'sorry', 'ni', 'ye', 'asumsi', 'awokwokwok']","['partaisocmed', 'kalo', 'balik', 'tanya', 'pak', 'prabowo', 'bagaimana', 'tanggap', 'anda', 'hadap', 'anies', 'dia', 'jawab', 'sorry', 'ni', 'ye', 'asumsi', 'awokwokwok']",partaisocmed kalo balik tanya pak prabowo bagaimana tanggap anda hadap anies dia jawab sorry ni ye asumsi awokwokwok,"['partaisocmed', 'kalo', 'balik', 'tanya', 'pak', 'prabowo', 'bagaimana', 'tanggap', 'anda', 'hadap', 'anies', 'dia', 'jawab', 'sorry', 'ni', 'ye', 'asumsi', 'awokwokwok']","['partaisocmed', 'kalau', 'balik', 'tanya', 'pak', 'prabowo', 'bagaimana', 'tanggap', 'anda', 'hadap', 'anies', 'dia', 'jawab', 'maaf', 'ini', 'ye', 'asumsi', 'awokwokwok']","['partaisocmed', 'prabowo', 'tanggap', 'hadap', 'anies', 'maaf', 'ye', 'asumsi', 'awokwokwok']",partaisocmed prabowo tanggap hadap anies maaf ye asumsi awokwokwok
Fri Dec 15 04:00:02 +0000 2023,1735509997323509894,"@affandiasry @meipri @PartaiSocmed @Partono_ADjem KTP Indonesia om, tepatnya KTP Riau. Ye nggak @prabowo ?",0,1,0,0,in,1561577671657631744,1735247636251414572,onang_kea,https://twitter.com/onang_kea/status/1735509997323509894,affandiasry  meipri  PartaiSocmed  Partono ADjem KTP Indonesia om  tepatnya KTP Riau  Ye nggak  prabowo,affandiasry  meipri  PartaiSocmed  Partono ADjem KTP Indonesia om  tepatnya KTP Riau  Ye nggak  prabowo,affandiasry  meipri  partaisocmed  partono adjem ktp indonesia om  tepatnya ktp riau  ye nggak  prabowo,"['affandiasry', 'meipri', 'partaisocmed', 'partono', 'adjem', 'ktp', 'indonesia', 'om', 'tepatnya', 'ktp', 'riau', 'ye', 'nggak', 'prabowo']","['affandiasry', 'meipri', 'partaisocmed', 'partono', 'adjem', 'ktp', 'indonesia', 'om', 'tepat', 'ktp', 'riau', 'ye', 'nggak', 'prabowo']",affandiasry meipri partaisocmed partono adjem ktp indonesia om tepat ktp riau ye nggak prabowo,"['affandiasry', 'meipri', 'partaisocmed', 'partono', 'adjem', 'ktp', 'indonesia', 'om', 'tepat', 'ktp', 'riau', 'ye', 'nggak', 'prabowo']","['affandiasry', 'meipri', 'partaisocmed', 'partono', 'adjem', 'ktp', 'indonesia', 'om', 'tepat', 'ktp', 'riau', 'ye', 'tidak', 'prabowo']","['affandiasry', 'meipri', 'partaisocmed', 'partono', 'adjem', 'ktp', 'indonesia', 'om', 'ktp', 'riau', 'ye', 'prabowo']",affandiasry meipri partaisocmed partono adjem ktp indonesia om ktp riau ye prabowo
Fri Dec 15 04:00:00 +0000 2023,1735509991929590262,Ekonomi Kreatif Berkembang: Prabowo-Gibran Siapkan Fondasi Kejayaan Nasional.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/PVGHakZVgF,0,0,0,0,in,1689460859142340608,1735509991929590262,christinaimels,https://twitter.com/christinaimels/status/1735509991929590262,Ekonomi Kreatif Berkembang  Prabowo Gibran Siapkan Fondasi Kejayaan Nasional Program PrioritasPraGibs,Ekonomi Kreatif Berkembang  Prabowo Gibran Siapkan Fondasi Kejayaan Nasional        Program PrioritasPraGibs,ekonomi kreatif berkembang  prabowo gibran siapkan fondasi kejayaan nasional program prioritaspragibs,"['ekonomi', 'kreatif', 'berkembang', 'prabowo', 'gibran', 'siapkan', 'fondasi', 'kejayaan', 'nasional', 'program', 'prioritaspragibs']","['ekonomi', 'kreatif', 'kembang', 'prabowo', 'gibran', 'siap', 'fondasi', 'jaya', 'nasional', 'program', 'prioritaspragibs']",ekonomi kreatif kembang prabowo gibran siap fondasi jaya nasional program prioritaspragibs,"['ekonomi', 'kreatif', 'kembang', 'prabowo', 'gibran', 'siap', 'fondasi', 'jaya', 'nasional', 'program', 'prioritaspragibs']","['ekonomi', 'kreatif', 'kembang', 'prabowo', 'gibran', 'siap', 'fondasi', 'jaya', 'nasional', 'program', 'prioritaspragibs']","['ekonomi', 'kreatif', 'kembang', 'prabowo', 'gibran', 'fondasi', 'jaya', 'nasional', 'program', 'prioritaspragibs']",ekonomi kreatif kembang prabowo gibran fondasi jaya nasional program prioritaspragibs
Fri Dec 15 04:00:00 +0000 2023,1735509991207936347,"Anies Baswedan, menyebut Prabowo tak tahan menjadi oposisi pemerintah. Pernyataan yang terlontar saat debat perdana capres itu dibantah oleh Partai Gerindra. https://t.co/9cz9bNJ26q",0,5,0,8,in,69183155,1735509991207936347,detikcom,https://twitter.com/detikcom/status/1735509991207936347,Anies Baswedan  menyebut Prabowo tak tahan menjadi oposisi pemerintah  Pernyataan yang terlontar saat debat perdana capres itu dibantah oleh Partai Gerindra,Anies Baswedan  menyebut Prabowo tak tahan menjadi oposisi pemerintah  Pernyataan yang terlontar saat debat perdana capres itu dibantah oleh Partai Gerindra,anies baswedan  menyebut prabowo tak tahan menjadi oposisi pemerintah  pernyataan yang terlontar saat debat perdana capres itu dibantah oleh partai gerindra,"['anies', 'baswedan', 'menyebut', 'prabowo', 'tak', 'tahan', 'menjadi', 'oposisi', 'pemerintah', 'pernyataan', 'yang', 'terlontar', 'saat', 'debat', 'perdana', 'capres', 'itu', 'dibantah', 'oleh', 'partai', 'gerindra']","['anies', 'baswedan', 'sebut', 'prabowo', 'tak', 'tahan', 'jadi', 'oposisi', 'perintah', 'nyata', 'yang', 'lontar', 'saat', 'debat', 'perdana', 'capres', 'itu', 'ban', 'oleh', 'partai', 'gerindra']",anies baswedan sebut prabowo tak tahan jadi oposisi perintah nyata yang lontar saat debat perdana capres itu ban oleh partai gerindra,"['anies', 'baswedan', 'sebut', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'perintah', 'nyata', 'yang', 'lontar', 'saat', 'debat', 'perdana', 'capres', 'itu', 'ban', 'oleh', 'partai', 'gerindra']","['anies', 'baswedan', 'sebut', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'perintah', 'nyata', 'yang', 'lontar', 'saat', 'debat', 'perdana', 'capres', 'itu', 'ban', 'oleh', 'partai', 'gerindra']","['anies', 'baswedan', 'prabowo', 'tidak', 'tahan', 'oposisi', 'perintah', 'nyata', 'lontar', 'debat', 'perdana', 'capres', 'ban', 'partai', 'gerindra']",anies baswedan prabowo tidak tahan oposisi perintah nyata lontar debat perdana capres ban partai gerindra
Fri Dec 15 04:00:00 +0000 2023,1735509990310281564,"Anies Sindir Prabowo Tak Tahan Jadi Oposisi, Nusron Wahid: Demi Rekonsiliasi Nasional  https://t.co/sz7jrTRnmf",0,0,0,0,in,853782937782714368,1735509990310281564,radaraktual,https://twitter.com/radaraktual/status/1735509990310281564,Anies Sindir Prabowo Tak Tahan Jadi Oposisi  Nusron Wahid  Demi Rekonsiliasi Nasional,Anies Sindir Prabowo Tak Tahan Jadi Oposisi  Nusron Wahid  Demi Rekonsiliasi Nasional,anies sindir prabowo tak tahan jadi oposisi  nusron wahid  demi rekonsiliasi nasional,"['anies', 'sindir', 'prabowo', 'tak', 'tahan', 'jadi', 'oposisi', 'nusron', 'wahid', 'demi', 'rekonsiliasi', 'nasional']","['anies', 'sindir', 'prabowo', 'tak', 'tahan', 'jadi', 'oposisi', 'nusron', 'wahid', 'demi', 'rekonsiliasi', 'nasional']",anies sindir prabowo tak tahan jadi oposisi nusron wahid demi rekonsiliasi nasional,"['anies', 'sindir', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'nusron', 'wahid', 'demi', 'rekonsiliasi', 'nasional']","['anies', 'sindir', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'nusron', 'wahid', 'demi', 'rekonsiliasi', 'nasional']","['anies', 'sindir', 'prabowo', 'tidak', 'tahan', 'oposisi', 'nusron', 'wahid', 'rekonsiliasi', 'nasional']",anies sindir prabowo tidak tahan oposisi nusron wahid rekonsiliasi nasional
Fri Dec 15 04:00:00 +0000 2023,1735509989769244831,"Sehari setelah debat, Capres no urut 1 Anies Baswedan mengunjungi Ustadz Abdul Somad, di Riau. Adapun Capres nomor urut 2, Prabowo Subianto, bernyanyi dan berjoget bersama para alumni Akmil, dan Presiden RI ke 6 Susilo Bambang Yudhoyono. https://t.co/ns6OyEQkD6 https://t.co/KFM7TOhglX",0,0,0,0,in,3306771829,1735509989769244831,CNNIDdaily,https://twitter.com/CNNIDdaily/status/1735509989769244831,Sehari setelah debat  Capres no urut Anies Baswedan mengunjungi Ustadz Abdul Somad  di Riau  Adapun Capres nomor urut Prabowo Subianto  bernyanyi dan berjoget bersama para alumni Akmil  dan Presiden RI ke Susilo Bambang Yudhoyono,Sehari setelah debat  Capres no urut   Anies Baswedan mengunjungi Ustadz Abdul Somad  di Riau  Adapun Capres nomor urut    Prabowo Subianto  bernyanyi dan berjoget bersama para alumni Akmil  dan Presiden RI ke   Susilo Bambang Yudhoyono,sehari setelah debat  capres no urut anies baswedan mengunjungi ustadz abdul somad  di riau  adapun capres nomor urut prabowo subianto  bernyanyi dan berjoget bersama para alumni akmil  dan presiden ri ke susilo bambang yudhoyono,"['sehari', 'setelah', 'debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'mengunjungi', 'ustadz', 'abdul', 'somad', 'di', 'riau', 'adapun', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'bernyanyi', 'dan', 'berjoget', 'bersama', 'para', 'alumni', 'akmil', 'dan', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono']","['hari', 'telah', 'debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'unjung', 'ustadz', 'abdul', 'somad', 'di', 'riau', 'adapun', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'nyanyi', 'dan', 'joget', 'sama', 'para', 'alumni', 'akmil', 'dan', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono']",hari telah debat capres no urut anies baswedan unjung ustadz abdul somad di riau adapun capres nomor urut prabowo subianto nyanyi dan joget sama para alumni akmil dan presiden ri ke susilo bambang yudhoyono,"['hari', 'telah', 'debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'unjung', 'ustadz', 'abdul', 'somad', 'di', 'riau', 'adapun', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'nyanyi', 'dan', 'joget', 'sama', 'para', 'alumni', 'akmil', 'dan', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono']","['hari', 'telah', 'debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'unjung', 'ustadz', 'abdul', 'somad', 'di', 'riau', 'adapun', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'nyanyi', 'dan', 'joget', 'sama', 'para', 'alumni', 'akmil', 'dan', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono']","['debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'unjung', 'ustadz', 'abdul', 'somad', 'riau', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'nyanyi', 'joget', 'alumni', 'akmil', 'presiden', 'ri', 'susilo', 'bambang', 'yudhoyono']",debat capres no urut anies baswedan unjung ustadz abdul somad riau capres nomor urut prabowo subianto nyanyi joget alumni akmil presiden ri susilo bambang yudhoyono
Fri Dec 15 04:00:00 +0000 2023,1735509988724945402,"Wakil Ketua Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka, Ahmad Muzani menyebutkan, pihaknya sadar bahwa masyarakat meremehkan kemampuan Gibran dalam berdebat.  https://t.co/bvt4AOUcdg",0,0,0,0,in,1115596135287025664,1735509988724945402,tribunnewswiki,https://twitter.com/tribunnewswiki/status/1735509988724945402,Wakil Ketua Tim Kampanye Nasional  TKN  Prabowo Subianto Gibran Rakabuming Raka  Ahmad Muzani menyebutkan  pihaknya sadar bahwa masyarakat meremehkan kemampuan Gibran dalam berdebat,Wakil Ketua Tim Kampanye Nasional  TKN  Prabowo Subianto Gibran Rakabuming Raka  Ahmad Muzani menyebutkan  pihaknya sadar bahwa masyarakat meremehkan kemampuan Gibran dalam berdebat,wakil ketua tim kampanye nasional  tkn  prabowo subianto gibran rakabuming raka  ahmad muzani menyebutkan  pihaknya sadar bahwa masyarakat meremehkan kemampuan gibran dalam berdebat,"['wakil', 'ketua', 'tim', 'kampanye', 'nasional', 'tkn', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'ahmad', 'muzani', 'menyebutkan', 'pihaknya', 'sadar', 'bahwa', 'masyarakat', 'meremehkan', 'kemampuan', 'gibran', 'dalam', 'berdebat']","['wakil', 'ketua', 'tim', 'kampanye', 'nasional', 'tkn', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'ahmad', 'muzani', 'sebut', 'pihak', 'sadar', 'bahwa', 'masyarakat', 'remeh', 'mampu', 'gibran', 'dalam', 'debat']",wakil ketua tim kampanye nasional tkn prabowo subianto gibran rakabuming raka ahmad muzani sebut pihak sadar bahwa masyarakat remeh mampu gibran dalam debat,"['wakil', 'ketua', 'tim', 'kampanye', 'nasional', 'tkn', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'ahmad', 'muzani', 'sebut', 'pihak', 'sadar', 'bahwa', 'masyarakat', 'remeh', 'mampu', 'gibran', 'dalam', 'debat']","['wakil', 'ketua', 'tim', 'kampanye', 'nasional', 'tkn', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'ahmad', 'muzani', 'sebut', 'pihak', 'sadar', 'bahwa', 'masyarakat', 'remeh', 'mampu', 'gibran', 'dalam', 'debat']","['wakil', 'ketua', 'tim', 'kampanye', 'nasional', 'tkn', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'ahmad', 'muzani', 'sadar', 'masyarakat', 'remeh', 'gibran', 'debat']",wakil ketua tim kampanye nasional tkn prabowo subianto gibran rakabuming raka ahmad muzani sadar masyarakat remeh gibran debat
Fri Dec 15 03:59:57 +0000 2023,1735509975412375603,@andre_rosiade masih aja belain prabowo yang kerjanya pengkhianatan mulu gak capek apa @bojonemomotwice  Menolak Lupa,0,0,0,0,in,1712823133516730368,1734021717570515234,NinaSriwatiii,https://twitter.com/NinaSriwatiii/status/1735509975412375603,andre rosiade masih aja belain prabowo yang kerjanya pengkhianatan mulu gak capek apa  bojonemomotwice  Menolak Lupa,andre rosiade masih aja belain prabowo yang kerjanya pengkhianatan mulu gak capek apa  bojonemomotwice  Menolak Lupa,andre rosiade masih aja belain prabowo yang kerjanya pengkhianatan mulu gak capek apa  bojonemomotwice  menolak lupa,"['andre', 'rosiade', 'masih', 'aja', 'belain', 'prabowo', 'yang', 'kerjanya', 'pengkhianatan', 'mulu', 'gak', 'capek', 'apa', 'bojonemomotwice', 'menolak', 'lupa']","['andre', 'rosiade', 'masih', 'aja', 'bain', 'prabowo', 'yang', 'kerja', 'khianat', 'mulu', 'gak', 'capek', 'apa', 'bojonemomotwice', 'tolak', 'lupa']",andre rosiade masih aja bain prabowo yang kerja khianat mulu gak capek apa bojonemomotwice tolak lupa,"['andre', 'rosiade', 'masih', 'aja', 'bain', 'prabowo', 'yang', 'kerja', 'khianat', 'mulu', 'tidak_capek', 'apa', 'bojonemomotwice', 'tolak', 'lupa']","['andre', 'rosiade', 'masih', 'saja', 'bain', 'prabowo', 'yang', 'kerja', 'khianat', 'melulu', 'tidak_capek', 'apa', 'bojonemomotwice', 'tolak', 'lupa']","['andre', 'rosiade', 'bain', 'prabowo', 'kerja', 'khianat', 'melulu', 'tidak', 'capek', 'bojonemomotwice', 'tolak', 'lupa']",andre rosiade bain prabowo kerja khianat melulu tidak capek bojonemomotwice tolak lupa
Fri Dec 15 03:59:54 +0000 2023,1735509964591124619,Rakyat memberikan dukungan sepenuh hati terhadap Program-program Prabowo Gibran dalam menghadapi tantangan ekonomi yang berat.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/Km3xEpJov2,0,0,0,0,in,1681183605316354048,1735509964591124619,RiriHandayani_3,https://twitter.com/RiriHandayani_3/status/1735509964591124619,Rakyat memberikan dukungan sepenuh hati terhadap Program program Prabowo Gibran dalam menghadapi tantangan ekonomi yang berat Program PrioritasPraGibs,Rakyat memberikan dukungan sepenuh hati terhadap Program program Prabowo Gibran dalam menghadapi tantangan ekonomi yang berat        Program PrioritasPraGibs,rakyat memberikan dukungan sepenuh hati terhadap program program prabowo gibran dalam menghadapi tantangan ekonomi yang berat program prioritaspragibs,"['rakyat', 'memberikan', 'dukungan', 'sepenuh', 'hati', 'terhadap', 'program', 'program', 'prabowo', 'gibran', 'dalam', 'menghadapi', 'tantangan', 'ekonomi', 'yang', 'berat', 'program', 'prioritaspragibs']","['rakyat', 'beri', 'dukung', 'sepenuh', 'hati', 'hadap', 'program', 'program', 'prabowo', 'gibran', 'dalam', 'hadap', 'tantang', 'ekonomi', 'yang', 'berat', 'program', 'prioritaspragibs']",rakyat beri dukung sepenuh hati hadap program program prabowo gibran dalam hadap tantang ekonomi yang berat program prioritaspragibs,"['rakyat', 'beri', 'dukung', 'sepenuh', 'hati', 'hadap', 'program', 'program', 'prabowo', 'gibran', 'dalam', 'hadap', 'tantang', 'ekonomi', 'yang', 'berat', 'program', 'prioritaspragibs']","['rakyat', 'beri', 'dukung', 'sepenuh', 'hati', 'hadap', 'program', 'program', 'prabowo', 'gibran', 'dalam', 'hadap', 'tantang', 'ekonomi', 'yang', 'berat', 'program', 'prioritaspragibs']","['rakyat', 'dukung', 'sepenuh', 'hati', 'hadap', 'program', 'program', 'prabowo', 'gibran', 'hadap', 'tantang', 'ekonomi', 'berat', 'program', 'prioritaspragibs']",rakyat dukung sepenuh hati hadap program program prabowo gibran hadap tantang ekonomi berat program prioritaspragibs
Fri Dec 15 03:59:54 +0000 2023,1735509962837959012,"@Heraloebss Dasar buzzer prabowo pembegal MK, ngasih nomer aja gak aktif. Perut sendiri kenyang aja yg dipikirin.",0,0,0,0,in,1706989390642417664,1735268317605306731,Menjjulang,https://twitter.com/Menjjulang/status/1735509962837959012,Heraloebss Dasar buzzer prabowo pembegal MK  ngasih nomer aja gak aktif  Perut sendiri kenyang aja yg dipikirin,Heraloebss Dasar buzzer prabowo pembegal MK  ngasih nomer aja gak aktif  Perut sendiri kenyang aja yg dipikirin,heraloebss dasar buzzer prabowo pembegal mk  ngasih nomer aja gak aktif  perut sendiri kenyang aja yg dipikirin,"['heraloebss', 'dasar', 'buzzer', 'prabowo', 'pembegal', 'mk', 'ngasih', 'nomer', 'aja', 'gak', 'aktif', 'perut', 'sendiri', 'kenyang', 'aja', 'yg', 'dipikirin']","['heraloebss', 'dasar', 'buzzer', 'prabowo', 'begal', 'mk', 'ngasih', 'nomer', 'aja', 'gak', 'aktif', 'perut', 'sendiri', 'kenyang', 'aja', 'yg', 'dipikirin']",heraloebss dasar buzzer prabowo begal mk ngasih nomer aja gak aktif perut sendiri kenyang aja yg dipikirin,"['heraloebss', 'dasar', 'buzzer', 'prabowo', 'begal', 'mk', 'ngasih', 'nomer', 'aja', 'tidak_aktif', 'perut', 'sendiri', 'kenyang', 'aja', 'yg', 'dipikirin']","['heraloebss', 'dasar', 'buzzer', 'prabowo', 'begal', 'mk', 'memberikan', 'nomor', 'saja', 'tidak_aktif', 'perut', 'sendiri', 'kenyang', 'saja', 'yang', 'dipikirin']","['heraloebss', 'dasar', 'buzzer', 'prabowo', 'begal', 'mk', 'nomor', 'tidak', 'aktif', 'perut', 'kenyang', 'dipikirin']",heraloebss dasar buzzer prabowo begal mk nomor tidak aktif perut kenyang dipikirin
Fri Dec 15 03:59:52 +0000 2023,1735509954805833895,Prabowo Gibran memahami pentingnya menjaga lingkungan demi keseimbangan ekosistem.    #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/nyKGPXV2JP,0,0,0,0,in,1681868445330317313,1735509954805833895,AisyahRenda,https://twitter.com/AisyahRenda/status/1735509954805833895,Prabowo Gibran memahami pentingnya menjaga lingkungan demi keseimbangan ekosistem Program PrioritasPraGibs,Prabowo Gibran memahami pentingnya menjaga lingkungan demi keseimbangan ekosistem         Program PrioritasPraGibs,prabowo gibran memahami pentingnya menjaga lingkungan demi keseimbangan ekosistem program prioritaspragibs,"['prabowo', 'gibran', 'memahami', 'pentingnya', 'menjaga', 'lingkungan', 'demi', 'keseimbangan', 'ekosistem', 'program', 'prioritaspragibs']","['prabowo', 'gibran', 'paham', 'penting', 'jaga', 'lingkung', 'demi', 'imbang', 'ekosistem', 'program', 'prioritaspragibs']",prabowo gibran paham penting jaga lingkung demi imbang ekosistem program prioritaspragibs,"['prabowo', 'gibran', 'paham', 'penting', 'jaga', 'lingkung', 'demi', 'imbang', 'ekosistem', 'program', 'prioritaspragibs']","['prabowo', 'gibran', 'paham', 'penting', 'jaga', 'lingkung', 'demi', 'imbang', 'ekosistem', 'program', 'prioritaspragibs']","['prabowo', 'gibran', 'paham', 'jaga', 'lingkung', 'imbang', 'ekosistem', 'program', 'prioritaspragibs']",prabowo gibran paham jaga lingkung imbang ekosistem program prioritaspragibs
Fri Dec 15 03:59:51 +0000 2023,1735509953853763965,"@andre_rosiade prabowo soal HAM ngomong doang, lakuinnya? susah banget ya pak @blueocean217734  Menolak Lupa",0,0,0,0,in,1712743825003970560,1734021717570515234,FHunggai,https://twitter.com/FHunggai/status/1735509953853763965,andre rosiade prabowo soal HAM ngomong doang  lakuinnya  susah banget ya pak  blueocean Menolak Lupa,andre rosiade prabowo soal HAM ngomong doang  lakuinnya  susah banget ya pak  blueocean   Menolak Lupa,andre rosiade prabowo soal ham ngomong doang  lakuinnya  susah banget ya pak  blueocean menolak lupa,"['andre', 'rosiade', 'prabowo', 'soal', 'ham', 'ngomong', 'doang', 'lakuinnya', 'susah', 'banget', 'ya', 'pak', 'blueocean', 'menolak', 'lupa']","['andre', 'rosiade', 'prabowo', 'soal', 'ham', 'ngomong', 'doang', 'lakuinnya', 'susah', 'banget', 'ya', 'pak', 'blueocean', 'tolak', 'lupa']",andre rosiade prabowo soal ham ngomong doang lakuinnya susah banget ya pak blueocean tolak lupa,"['andre', 'rosiade', 'prabowo', 'soal', 'ham', 'ngomong', 'doang', 'lakuinnya', 'susah', 'banget', 'ya', 'pak', 'blueocean', 'tolak', 'lupa']","['andre', 'rosiade', 'prabowo', 'soal', 'ham', 'bicara', 'doang', 'lakuinnya', 'susah', 'banget', 'iya', 'pak', 'blueocean', 'tolak', 'lupa']","['andre', 'rosiade', 'prabowo', 'ham', 'bicara', 'doang', 'lakuinnya', 'susah', 'banget', 'iya', 'blueocean', 'tolak', 'lupa']",andre rosiade prabowo ham bicara doang lakuinnya susah banget iya blueocean tolak lupa
Fri Dec 15 03:59:50 +0000 2023,1735509949797843353,"Kualitas layanan transportasi umum yang lebih baik, impian Prabowo Gibran untuk Indonesia yang lebih maju.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/tAd2HdFZ8g",0,0,0,0,in,1684396389151961090,1735509949797843353,cakrabeenn,https://twitter.com/cakrabeenn/status/1735509949797843353,Kualitas layanan transportasi umum yang lebih baik  impian Prabowo Gibran untuk Indonesia yang lebih maju Program PrioritasPraGibs,Kualitas layanan transportasi umum yang lebih baik  impian Prabowo Gibran untuk Indonesia yang lebih maju        Program PrioritasPraGibs,kualitas layanan transportasi umum yang lebih baik  impian prabowo gibran untuk indonesia yang lebih maju program prioritaspragibs,"['kualitas', 'layanan', 'transportasi', 'umum', 'yang', 'lebih', 'baik', 'impian', 'prabowo', 'gibran', 'untuk', 'indonesia', 'yang', 'lebih', 'maju', 'program', 'prioritaspragibs']","['kualitas', 'layan', 'transportasi', 'umum', 'yang', 'lebih', 'baik', 'impi', 'prabowo', 'gibran', 'untuk', 'indonesia', 'yang', 'lebih', 'maju', 'program', 'prioritaspragibs']",kualitas layan transportasi umum yang lebih baik impi prabowo gibran untuk indonesia yang lebih maju program prioritaspragibs,"['kualitas', 'layan', 'transportasi', 'umum', 'yang', 'lebih', 'baik', 'impi', 'prabowo', 'gibran', 'untuk', 'indonesia', 'yang', 'lebih', 'maju', 'program', 'prioritaspragibs']","['kualitas', 'layan', 'transportasi', 'umum', 'yang', 'lebih', 'baik', 'impi', 'prabowo', 'gibran', 'untuk', 'indonesia', 'yang', 'lebih', 'maju', 'program', 'prioritaspragibs']","['kualitas', 'layan', 'transportasi', 'impi', 'prabowo', 'gibran', 'indonesia', 'maju', 'program', 'prioritaspragibs']",kualitas layan transportasi impi prabowo gibran indonesia maju program prioritaspragibs
Fri Dec 15 03:59:50 +0000 2023,1735509947537063990,"Bersama Prabowo-Gibran, mari kita tingkatkan kualitas pendidikan di Indonesia.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/uqjJulpIo0",0,0,0,0,in,1689161154483134464,1735509947537063990,aditpramanaa_,https://twitter.com/aditpramanaa_/status/1735509947537063990,Bersama Prabowo Gibran  mari kita tingkatkan kualitas pendidikan di Indonesia Program PrioritasPraGibs,Bersama Prabowo Gibran  mari kita tingkatkan kualitas pendidikan di Indonesia        Program PrioritasPraGibs,bersama prabowo gibran  mari kita tingkatkan kualitas pendidikan di indonesia program prioritaspragibs,"['bersama', 'prabowo', 'gibran', 'mari', 'kita', 'tingkatkan', 'kualitas', 'pendidikan', 'di', 'indonesia', 'program', 'prioritaspragibs']","['sama', 'prabowo', 'gibran', 'mari', 'kita', 'tingkat', 'kualitas', 'didik', 'di', 'indonesia', 'program', 'prioritaspragibs']",sama prabowo gibran mari kita tingkat kualitas didik di indonesia program prioritaspragibs,"['sama', 'prabowo', 'gibran', 'mari', 'kita', 'tingkat', 'kualitas', 'didik', 'di', 'indonesia', 'program', 'prioritaspragibs']","['sama', 'prabowo', 'gibran', 'mari', 'kita', 'tingkat', 'kualitas', 'didik', 'di', 'indonesia', 'program', 'prioritaspragibs']","['prabowo', 'gibran', 'mari', 'tingkat', 'kualitas', 'didik', 'indonesia', 'program', 'prioritaspragibs']",prabowo gibran mari tingkat kualitas didik indonesia program prioritaspragibs
